sample_id,phase,split,action,category,n_picks,has_correct_pick,all_picks_correct,min_cal_conf,max_cal_conf,reason_codes
XO.LD36..HH.2018.06.10.09.41.22,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.821,0.845,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LA39..HH.2018.06.10.18.56.24,S,main,FUSE,AUTO_FUSE,3,True,True,0.814,0.878,FUSE_CONSENSUS_CLUSTER
XO.LT12..HH.2018.06.11.01.19.00,P,holdout,FUSE,AUTO_FUSE,3,True,True,0.844,0.929,FUSE_CONSENSUS_CLUSTER
XO.LT12..HH.2018.06.11.01.19.00,S,holdout,FUSE,AUTO_FUSE,3,True,False,0.844,0.929,FUSE_CONSENSUS_CLUSTER
XO.LT13..HH.2018.06.11.01.19.05,P,holdout,FUSE,AUTO_FUSE,3,True,True,0.803,0.829,FUSE_CONSENSUS_CLUSTER
XO.LT16..HH.2018.06.11.01.18.55,P,main,FUSE,AUTO_FUSE,3,True,False,0.676,0.831,FUSE_CONSENSUS_CLUSTER
XO.LT16..HH.2018.06.11.01.18.55,S,main,FUSE,AUTO_FUSE,3,True,True,0.676,0.831,FUSE_CONSENSUS_CLUSTER
XO.LA33..HH.2018.06.11.01.19.13,P,main,FUSE,AUTO_FUSE,3,True,False,0.746,0.825,FUSE_CONSENSUS_CLUSTER
XO.LT04..HH.2018.06.11.01.19.42,S,main,ABSTAIN,CONSENSUS_WITHOUT_ADMISSIBLE_FUSION,2,True,True,0.338,0.709,MODEL_CONSENSUS|FUSION_CALIBRATED_CONFIDENCE_BELOW_FLOOR|FUSION_NOT_ALLOWED|CONSENSUS_WITHOUT_ADMISSIBLE_FUSION
XO.LT06..HH.2018.06.11.16.27.35,P,holdout,ABSTAIN,CONSENSUS_WITHOUT_ADMISSIBLE_FUSION,3,True,True,0.623,0.882,MODEL_CONSENSUS|FUSION_CALIBRATED_CONFIDENCE_BELOW_FLOOR|FUSION_NOT_ALLOWED|CONSENSUS_WITHOUT_ADMISSIBLE_FUSION
XO.LD36..HH.2018.06.11.16.27.43,P,main,FUSE,AUTO_FUSE,4,True,True,0.712,0.955,FUSE_CONSENSUS_CLUSTER
XO.LD36..HH.2018.06.11.16.27.43,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.858,0.955,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LA28..HH.2018.06.11.16.27.43,P,main,ABSTAIN,CONSENSUS_WITHOUT_ADMISSIBLE_FUSION,3,True,True,0.648,0.915,MODEL_CONSENSUS|FUSION_CALIBRATED_CONFIDENCE_BELOW_FLOOR|FUSION_NOT_ALLOWED|CONSENSUS_WITHOUT_ADMISSIBLE_FUSION
XO.LA32..HH.2018.06.11.16.27.47,P,holdout,FUSE,AUTO_FUSE,3,True,True,0.852,0.954,FUSE_CONSENSUS_CLUSTER
XO.LA32..HH.2018.06.11.16.27.47,S,holdout,FUSE,AUTO_FUSE,3,True,False,0.852,0.954,FUSE_CONSENSUS_CLUSTER
XO.LT18..HH.2018.06.11.16.27.52,P,main,FUSE,AUTO_FUSE,3,True,True,0.845,0.952,FUSE_CONSENSUS_CLUSTER
XO.LA39..HH.2018.06.11.04.58.13,S,main,FUSE,AUTO_FUSE,3,True,True,0.836,0.876,FUSE_CONSENSUS_CLUSTER
XO.LD41..HH.2018.06.11.10.42.15,P,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.838,0.899,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LD41..HH.2018.06.11.10.42.15,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,False,0.838,0.899,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LD41..HH.2018.06.11.11.37.35,P,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,False,False,0.623,0.834,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LT18..HH.2018.06.11.14.24.15,P,main,ABSTAIN,NO_DECISIVE_EVIDENCE_BETWEEN_MODELS,3,True,False,0.757,0.846,NO_DECISIVE_EVIDENCE_BETWEEN_MODELS
XO.LT18..HH.2018.06.11.14.24.15,S,main,ABSTAIN,NO_DECISIVE_EVIDENCE_BETWEEN_MODELS,3,True,False,0.757,0.846,NO_DECISIVE_EVIDENCE_BETWEEN_MODELS
XO.LT01..HH.2018.06.12.07.45.33,P,main,ABSTAIN,NO_DECISIVE_EVIDENCE_BETWEEN_MODELS,3,True,False,0.735,0.877,NO_DECISIVE_EVIDENCE_BETWEEN_MODELS
XO.LD40..HH.2018.06.12.11.07.57,P,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.813,0.911,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LD40..HH.2018.06.12.11.07.57,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.813,0.911,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LT01..HH.2018.06.12.23.24.29,P,main,FUSE,AUTO_FUSE,3,True,False,0.814,0.936,FUSE_CONSENSUS_CLUSTER
XO.LT01..HH.2018.06.12.23.24.29,S,main,FUSE,AUTO_FUSE,3,True,True,0.814,0.936,FUSE_CONSENSUS_CLUSTER
XO.LA39..HH.2018.06.12.02.22.21,P,holdout,FUSE,AUTO_FUSE,3,True,True,0.856,0.954,FUSE_CONSENSUS_CLUSTER
XO.LA39..HH.2018.06.12.02.22.21,S,holdout,FUSE,AUTO_FUSE,3,True,True,0.856,0.954,FUSE_CONSENSUS_CLUSTER
XO.LT01..HH.2018.06.12.16.24.38,P,holdout,FUSE,AUTO_FUSE,3,True,False,0.739,0.819,FUSE_CONSENSUS_CLUSTER
XO.LT01..HH.2018.06.12.16.24.38,S,holdout,FUSE,AUTO_FUSE,3,False,False,0.739,0.819,FUSE_CONSENSUS_CLUSTER
XO.LT01..HH.2018.06.12.18.57.46,S,main,FUSE,AUTO_FUSE,3,True,True,0.744,0.774,FUSE_CONSENSUS_CLUSTER
XO.LT04..HH.2018.06.13.07.42.57,S,main,FUSE,AUTO_FUSE,3,True,True,0.791,0.828,FUSE_CONSENSUS_CLUSTER
XO.LD38..HH.2018.06.13.18.40.04,P,main,ABSTAIN,CONSENSUS_WITHOUT_ADMISSIBLE_FUSION,4,True,True,0.652,0.922,MODEL_CONSENSUS|FUSION_CALIBRATED_CONFIDENCE_BELOW_FLOOR|FUSION_NOT_ALLOWED|CONSENSUS_WITHOUT_ADMISSIBLE_FUSION
XO.LD38..HH.2018.06.13.18.40.04,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.799,0.922,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LT04..HH.2018.06.13.18.40.27,P,main,FUSE,AUTO_FUSE,3,True,False,0.806,0.836,FUSE_CONSENSUS_CLUSTER
XO.LA39..HH.2018.06.13.05.20.42,P,holdout,FUSE,AUTO_FUSE,3,True,True,0.852,0.949,FUSE_CONSENSUS_CLUSTER
XO.LA39..HH.2018.06.13.05.20.42,S,holdout,FUSE,AUTO_FUSE,3,True,True,0.852,0.949,FUSE_CONSENSUS_CLUSTER
XO.LT04..HH.2018.06.13.09.46.21,S,main,FUSE,AUTO_FUSE,2,False,False,0.716,0.817,FUSE_CONSENSUS_CLUSTER
XO.LD38..HH.2018.06.13.16.20.04,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.841,0.94,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LT04..HH.2018.06.13.16.20.36,S,holdout,FUSE,AUTO_FUSE,3,True,True,0.829,0.884,FUSE_CONSENSUS_CLUSTER
XO.LD40..HH.2018.06.13.23.44.16,P,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.845,0.946,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LT04..HH.2018.06.14.16.48.05,P,main,FUSE,AUTO_FUSE,3,True,True,0.845,0.913,FUSE_CONSENSUS_CLUSTER
XO.LT04..HH.2018.06.14.16.48.05,S,main,FUSE,AUTO_FUSE,3,True,True,0.845,0.913,FUSE_CONSENSUS_CLUSTER
XO.LD40..HH.2018.06.14.16.47.48,P,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.854,0.949,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LD40..HH.2018.06.14.16.47.48,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,False,0.854,0.949,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LT01..HH.2018.06.14.16.47.51,P,main,FUSE,AUTO_FUSE,3,True,True,0.861,0.943,FUSE_CONSENSUS_CLUSTER
XO.LT01..HH.2018.06.14.16.47.51,S,main,FUSE,AUTO_FUSE,3,False,False,0.861,0.943,FUSE_CONSENSUS_CLUSTER
XO.LA39..HH.2018.06.15.00.14.28,P,holdout,ABSTAIN,CONSENSUS_WITHOUT_ADMISSIBLE_FUSION,4,True,True,0.675,0.944,MODEL_CONSENSUS|FUSION_CALIBRATED_CONFIDENCE_BELOW_FLOOR|FUSION_NOT_ALLOWED|CONSENSUS_WITHOUT_ADMISSIBLE_FUSION
XO.LA39..HH.2018.06.15.00.14.28,S,holdout,FUSE,AUTO_FUSE,3,True,False,0.852,0.944,FUSE_CONSENSUS_CLUSTER
XO.LA39..HH.2018.06.15.00.21.01,P,main,FUSE,AUTO_FUSE,3,True,True,0.843,0.946,FUSE_CONSENSUS_CLUSTER
XO.LA39..HH.2018.06.15.00.21.01,S,main,FUSE,AUTO_FUSE,3,True,False,0.843,0.946,FUSE_CONSENSUS_CLUSTER
XO.LT18..HH.2018.06.15.14.32.38,P,main,FUSE,AUTO_FUSE,3,True,True,0.817,0.904,FUSE_CONSENSUS_CLUSTER
XO.LA29..HH.2018.06.16.02.51.48,P,holdout,FUSE,AUTO_FUSE,4,False,False,0.744,0.935,FUSE_CONSENSUS_CLUSTER
XO.LA33..HH.2018.06.16.02.51.50,P,holdout,FUSE,AUTO_FUSE,3,True,True,0.857,0.955,FUSE_CONSENSUS_CLUSTER
XO.LD45..HH.2018.06.16.02.51.59,P,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.808,0.928,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LD45..HH.2018.06.16.02.51.59,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.808,0.928,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LT07..HH.2018.06.16.14.37.30,P,main,FUSE,AUTO_FUSE,3,True,False,0.842,0.91,FUSE_CONSENSUS_CLUSTER
XO.LT07..HH.2018.06.16.14.37.30,S,main,FUSE,AUTO_FUSE,3,True,True,0.842,0.91,FUSE_CONSENSUS_CLUSTER
XO.LD40..HH.2018.06.16.18.21.43,P,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,False,0.722,0.887,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LD40..HH.2018.06.16.18.21.43,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.722,0.887,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LD38..HH.2018.06.17.04.31.57,P,holdout,ABSTAIN,CONSENSUS_WITHOUT_ADMISSIBLE_FUSION,4,False,False,0.653,0.952,MODEL_CONSENSUS|FUSION_CALIBRATED_CONFIDENCE_BELOW_FLOOR|FUSION_NOT_ALLOWED|CONSENSUS_WITHOUT_ADMISSIBLE_FUSION
XO.LD38..HH.2018.06.17.04.31.57,S,holdout,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.858,0.952,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LT14..HH.2018.06.17.20.38.39,P,main,FUSE,AUTO_FUSE,3,True,True,0.762,0.921,FUSE_CONSENSUS_CLUSTER
XO.LT14..HH.2018.06.17.20.38.39,S,main,FUSE,AUTO_FUSE,2,True,True,0.762,0.921,FUSE_CONSENSUS_CLUSTER
XO.LT01..HH.2018.06.18.21.45.13,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.767,0.898,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LT12..HH.2018.06.18.21.44.44,P,main,FUSE,AUTO_FUSE,3,True,True,0.839,0.89,FUSE_CONSENSUS_CLUSTER
XO.LT12..HH.2018.06.18.21.44.44,S,main,FUSE,AUTO_FUSE,3,True,True,0.839,0.89,FUSE_CONSENSUS_CLUSTER
XO.LD40..HH.2018.06.18.21.44.45,P,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.85,0.941,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LD40..HH.2018.06.18.21.44.45,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.85,0.941,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LA32..HH.2018.06.18.22.15.30,S,main,FUSE,AUTO_FUSE,3,True,True,0.724,0.824,FUSE_CONSENSUS_CLUSTER
XO.LA39..HH.2018.06.19.19.12.37,P,main,FUSE,AUTO_FUSE,3,True,True,0.858,0.947,FUSE_CONSENSUS_CLUSTER
XO.LA39..HH.2018.06.19.19.12.37,S,main,FUSE,AUTO_FUSE,3,True,True,0.858,0.947,FUSE_CONSENSUS_CLUSTER
XO.LT15..HH.2018.06.19.20.20.15,P,main,FUSE,AUTO_FUSE,3,True,True,0.863,0.955,FUSE_CONSENSUS_CLUSTER
XO.LT15..HH.2018.06.19.20.20.15,S,main,FUSE,AUTO_FUSE,3,True,True,0.863,0.955,FUSE_CONSENSUS_CLUSTER
XO.LT10..HH.2018.06.19.20.20.27,P,holdout,FUSE,AUTO_FUSE,3,True,True,0.843,0.929,FUSE_CONSENSUS_CLUSTER
XO.LT10..HH.2018.06.19.20.20.27,S,holdout,FUSE,AUTO_FUSE,3,False,False,0.843,0.929,FUSE_CONSENSUS_CLUSTER
XO.LA34..HH.2018.06.19.20.20.37,S,main,ABSTAIN,CONSENSUS_WITHOUT_ADMISSIBLE_FUSION,3,True,True,0.601,0.859,MODEL_CONSENSUS|FUSION_CALIBRATED_CONFIDENCE_BELOW_FLOOR|FUSION_NOT_ALLOWED|CONSENSUS_WITHOUT_ADMISSIBLE_FUSION
XO.LA33..HH.2018.06.19.12.25.09,S,main,FUSE,AUTO_FUSE,3,True,True,0.835,0.909,FUSE_CONSENSUS_CLUSTER
XO.LA25..HH.2018.06.19.18.55.00,S,main,ABSTAIN,NO_DECISIVE_EVIDENCE_BETWEEN_MODELS,3,True,False,0.386,0.686,NO_DECISIVE_EVIDENCE_BETWEEN_MODELS
XO.LD40..HH.2018.06.19.19.45.46,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,False,0.482,0.743,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LA39..HH.2018.06.20.11.36.52,P,main,FUSE,AUTO_FUSE,3,True,True,0.847,0.935,FUSE_CONSENSUS_CLUSTER
XO.LA39..HH.2018.06.20.11.36.52,S,main,FUSE,AUTO_FUSE,3,True,False,0.847,0.935,FUSE_CONSENSUS_CLUSTER
XO.LT01..HH.2018.06.20.15.31.21,S,main,FUSE,AUTO_FUSE,3,True,True,0.843,0.857,FUSE_CONSENSUS_CLUSTER
XO.LT04..HH.2018.06.20.21.38.21,P,main,FUSE,AUTO_FUSE,3,True,True,0.854,0.949,FUSE_CONSENSUS_CLUSTER
XO.LT04..HH.2018.06.20.21.38.21,S,main,FUSE,AUTO_FUSE,3,False,False,0.854,0.949,FUSE_CONSENSUS_CLUSTER
XO.LD36..HH.2018.06.20.21.38.27,P,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.853,0.951,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LD36..HH.2018.06.20.21.38.27,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.853,0.951,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LD40..HH.2018.06.20.21.38.34,P,main,ABSTAIN,NO_DECISIVE_EVIDENCE_BETWEEN_MODELS,4,True,False,0.62,0.917,NO_DECISIVE_EVIDENCE_BETWEEN_MODELS
XO.LD40..HH.2018.06.20.21.38.34,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,False,False,0.839,0.917,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LT01..HH.2018.06.20.21.38.34,P,main,FUSE,AUTO_FUSE,3,True,True,0.814,0.872,FUSE_CONSENSUS_CLUSTER
XO.LD41..HH.2018.06.20.21.38.40,P,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.854,0.951,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LA39..HH.2018.06.20.21.38.44,P,main,FUSE,AUTO_FUSE,3,True,True,0.841,0.918,FUSE_CONSENSUS_CLUSTER
XO.LA39..HH.2018.06.20.21.38.44,S,main,FUSE,AUTO_FUSE,3,True,True,0.841,0.918,FUSE_CONSENSUS_CLUSTER
XO.LT17..HH.2018.06.20.23.01.47,P,main,ABSTAIN,NO_DECISIVE_EVIDENCE_BETWEEN_MODELS,2,True,False,0.308,0.63,NO_DECISIVE_EVIDENCE_BETWEEN_MODELS
XO.LT09..HH.2018.06.20.04.53.40,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,2,True,False,0.819,0.875,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LA33..HH.2018.06.20.04.54.02,S,main,FUSE,AUTO_FUSE,3,True,False,0.721,0.82,FUSE_CONSENSUS_CLUSTER
XO.LA21..HH.2018.06.20.05.24.43,P,main,FUSE,AUTO_FUSE,4,True,True,0.79,0.957,FUSE_CONSENSUS_CLUSTER
XO.LA21..HH.2018.06.20.05.24.43,S,main,ABSTAIN,NO_DECISIVE_EVIDENCE_BETWEEN_MODELS,3,True,False,0.842,0.957,NO_DECISIVE_EVIDENCE_BETWEEN_MODELS
XO.LT14..HH.2018.06.20.05.24.56,P,holdout,ABSTAIN,CONSENSUS_WITHOUT_ADMISSIBLE_FUSION,3,True,False,0.468,0.831,MODEL_CONSENSUS|FUSION_CALIBRATED_CONFIDENCE_BELOW_FLOOR|FUSION_NOT_ALLOWED|CONSENSUS_WITHOUT_ADMISSIBLE_FUSION
XO.LA39..HH.2018.06.20.10.34.37,S,main,FUSE,AUTO_FUSE,3,True,True,0.837,0.907,FUSE_CONSENSUS_CLUSTER
XO.LD40..HH.2018.06.20.10.34.49,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.844,0.896,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LT10..HH.2018.06.20.11.13.26,P,main,FUSE,AUTO_FUSE,3,True,True,0.834,0.861,FUSE_CONSENSUS_CLUSTER
XO.LT10..HH.2018.06.20.11.13.26,S,main,FUSE,AUTO_FUSE,3,True,True,0.834,0.861,FUSE_CONSENSUS_CLUSTER
XO.LD40..HH.2018.06.20.11.13.16,P,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.848,0.931,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LD40..HH.2018.06.20.11.13.16,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,False,False,0.848,0.931,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LA25..HH.2018.06.20.11.13.35,S,main,ABSTAIN,NO_ELIGIBLE_MODELS,3,False,False,0.355,0.813,NO_ELIGIBLE_MODELS
XO.LD40..HH.2018.06.20.10.19.47,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.772,0.819,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LT06..HH.2018.06.20.12.57.38,S,main,ABSTAIN,NO_DECISIVE_EVIDENCE_BETWEEN_MODELS,3,True,False,0.306,0.819,NO_DECISIVE_EVIDENCE_BETWEEN_MODELS
XO.LT04..HH.2018.06.20.16.18.30,S,main,FUSE,AUTO_FUSE,3,True,True,0.722,0.859,FUSE_CONSENSUS_CLUSTER
XO.LT09..HH.2018.06.20.20.00.10,P,holdout,FUSE,AUTO_FUSE,3,True,True,0.857,0.948,FUSE_CONSENSUS_CLUSTER
XO.LT09..HH.2018.06.20.20.00.10,S,holdout,FUSE,AUTO_FUSE,3,True,True,0.857,0.948,FUSE_CONSENSUS_CLUSTER
XO.LA39..HH.2018.06.21.11.26.32,P,main,FUSE,AUTO_FUSE,3,True,True,0.861,0.957,FUSE_CONSENSUS_CLUSTER
XO.LA39..HH.2018.06.21.11.26.32,S,main,FUSE,AUTO_FUSE,3,True,True,0.861,0.957,FUSE_CONSENSUS_CLUSTER
XO.LA26..HH.2018.06.21.02.35.46,P,main,FUSE,AUTO_FUSE,3,True,False,0.818,0.84,FUSE_CONSENSUS_CLUSTER
XO.LA26..HH.2018.06.21.02.35.46,S,main,FUSE,AUTO_FUSE,3,True,True,0.818,0.84,FUSE_CONSENSUS_CLUSTER
XO.LT10..HH.2018.06.21.02.35.55,P,main,FUSE,AUTO_FUSE,3,True,True,0.76,0.841,FUSE_CONSENSUS_CLUSTER
XO.LA29..HH.2018.06.21.02.36.18,S,main,ABSTAIN,CONSENSUS_WITHOUT_ADMISSIBLE_FUSION,3,True,True,0.476,0.833,MODEL_CONSENSUS|FUSION_CALIBRATED_CONFIDENCE_BELOW_FLOOR|FUSION_NOT_ALLOWED|CONSENSUS_WITHOUT_ADMISSIBLE_FUSION
XO.LA39..HH.2018.06.21.03.49.21,P,main,FUSE,AUTO_FUSE,4,True,True,0.597,0.952,FUSE_CONSENSUS_CLUSTER
XO.LA39..HH.2018.06.21.03.49.21,S,main,FUSE,AUTO_FUSE,3,True,True,0.858,0.952,FUSE_CONSENSUS_CLUSTER
XO.LD40..HH.2018.06.21.09.58.37,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.669,0.818,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LT04..HH.2018.06.22.06.57.04,P,main,FUSE,AUTO_FUSE,3,True,True,0.866,0.949,FUSE_CONSENSUS_CLUSTER
XO.LT04..HH.2018.06.22.06.57.04,S,main,FUSE,AUTO_FUSE,3,True,True,0.866,0.949,FUSE_CONSENSUS_CLUSTER
XO.LT12..HH.2018.06.22.21.22.21,P,main,FUSE,AUTO_FUSE,3,True,False,0.78,0.847,FUSE_CONSENSUS_CLUSTER
XO.LD41..HH.2018.06.22.03.32.52,S,holdout,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.714,0.836,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LD38..HH.2018.06.22.14.46.31,P,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,2,False,False,0.809,0.814,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LD38..HH.2018.06.22.14.46.31,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,False,0.538,0.814,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LT04..HH.2018.06.22.16.56.20,S,main,FUSE,AUTO_FUSE,3,True,True,0.838,0.887,FUSE_CONSENSUS_CLUSTER
XO.LA39..HH.2018.06.23.02.56.00,P,holdout,FUSE,AUTO_FUSE,3,True,True,0.839,0.934,FUSE_CONSENSUS_CLUSTER
XO.LA39..HH.2018.06.23.02.56.00,S,holdout,FUSE,AUTO_FUSE,3,True,True,0.839,0.934,FUSE_CONSENSUS_CLUSTER
XO.LD40..HH.2018.06.23.09.28.37,P,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.842,0.925,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LD40..HH.2018.06.23.09.28.37,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.842,0.925,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LA39..HH.2018.06.23.09.28.49,S,main,FUSE,AUTO_FUSE,3,True,True,0.829,0.907,FUSE_CONSENSUS_CLUSTER
XO.LT06..HH.2018.06.23.11.18.23,P,main,FUSE,AUTO_FUSE,3,True,True,0.786,0.872,FUSE_CONSENSUS_CLUSTER
XO.LT06..HH.2018.06.23.11.18.23,S,main,FUSE,AUTO_FUSE,3,True,True,0.786,0.872,FUSE_CONSENSUS_CLUSTER
XO.LT12..HH.2018.06.23.11.18.26,P,main,FUSE,AUTO_FUSE,3,True,True,0.82,0.841,FUSE_CONSENSUS_CLUSTER
XO.LT12..HH.2018.06.23.11.18.26,S,main,FUSE,AUTO_FUSE,3,True,True,0.82,0.841,FUSE_CONSENSUS_CLUSTER
XO.LT01..HH.2018.06.23.22.50.12,P,main,FUSE,AUTO_FUSE,3,True,False,0.777,0.841,FUSE_CONSENSUS_CLUSTER
XO.LT01..HH.2018.06.23.22.50.12,S,main,FUSE,AUTO_FUSE,3,True,True,0.777,0.841,FUSE_CONSENSUS_CLUSTER
XO.LA39..HH.2018.06.23.22.50.05,P,main,FUSE,AUTO_FUSE,4,True,True,0.795,0.943,FUSE_CONSENSUS_CLUSTER
XO.LA39..HH.2018.06.23.22.50.05,S,main,FUSE,AUTO_FUSE,4,True,True,0.795,0.943,FUSE_CONSENSUS_CLUSTER
XO.LD40..HH.2018.06.23.03.58.02,S,holdout,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,False,False,0.571,0.885,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LT01..HH.2018.06.23.03.58.04,S,holdout,FUSE,AUTO_FUSE,3,True,True,0.777,0.851,FUSE_CONSENSUS_CLUSTER
XO.LD40..HH.2018.06.23.09.03.32,S,holdout,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.735,0.807,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LD41..HH.2018.06.23.09.03.50,S,holdout,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,False,False,0.719,0.831,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LA39..HH.2018.06.23.10.49.45,S,holdout,ABSTAIN,CONSENSUS_WITHOUT_ADMISSIBLE_FUSION,3,True,True,0.604,0.888,MODEL_CONSENSUS|FUSION_CALIBRATED_CONFIDENCE_BELOW_FLOOR|FUSION_NOT_ALLOWED|CONSENSUS_WITHOUT_ADMISSIBLE_FUSION
XO.LD41..HH.2018.06.23.10.49.49,P,holdout,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.76,0.905,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LD41..HH.2018.06.23.11.26.22,P,holdout,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,False,0.707,0.835,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LT18..HH.2018.06.23.21.11.07,P,main,FUSE,AUTO_FUSE,3,True,True,0.851,0.926,FUSE_CONSENSUS_CLUSTER
XO.LD41..HH.2018.06.24.21.53.25,P,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.831,0.892,INSUFFICIENT_EVIDENCE_FOR_SELECTION
